GeneStableID	Gene name	Cat gene stable ID	Cow gene stable ID	Dog gene stable ID	Horse gene stable ID	Monkey gene stable ID	Opossum gene stable ID	Pig gene stable ID	Rabbit gene stable ID	Rat gene stable ID	Sheep gene stable ID	HumanSF_A	HumanSF_B	HumanSF_C	HumanSF_D	HumanSF_E	HumanSF_F	Human_mix_pro	CatSF_1	CatSF_2	CatSF_3	Cat_mix_pro	CowSF_A	CowSF_B	CowSF_C	Cow_mix_pro	DogSF_A	DogSF_B	DogSF_C	Dog_mix_pro	Horse_1	Horse_2	Horse_3	Horse_mix_pro	Monkey_1	Monkey_2	Monkey_mix_pro	OpposumSF_A	OpposumSF_B	OpposumSF_C	Opposum_mix_pro	PigSF_A	PigSF_B	PigSF_C	Pig_mix_pro	RabbitSF_A	RabbitSF_B	RabbitSF_C	Rabbit_mix_pro	Rat_A	Rat_B	Rat_F	Rat_mix_pro	SheepSF_1	SheepSF_2	SheepSF_3	Sheep_mix_pro
ENSG00000153317	ASAP1	ENSFCAG00000006435	ENSBTAG00000003185	ENSCAFG00000001096	ENSECAG00000016246	ENSMMUG00000012145	ENSMODG00000001522	ENSSSCG00000028759	ENSOCUG00000002414	ENSRNOG00000058733	ENSOARG00000007686	131077.875	121915.6797	124020.875	129155.8516	124716.0391	110726.1641	105390.6328	74420.21094	84498.53906	76776.71094	81401.21875	76983.8125	87984.28906	75284.35938	82052.04688	47660.12109	54548.19922	54016.9375	68334.78906	60406.76953	72537.02344	77398.29688	107932.0703	57519.41016	64990.08203	72675.72656	46130.94922	47137.78125	53231	46363.05469	42050.54688	41482.87891	47610.58594	38576.11719	147337.8438	136926.0469	143877.1563	134566.5313	192839.75	187599.5938	154814.8125	158836.5625	54888.35547	60186.27344	55462.52734	53767.52734
ENSG00000050405	LIMA1	ENSFCAG00000009465	ENSBTAG00000012342	ENSCAFG00000008230	ENSECAG00000011991	ENSMMUG00000016471	ENSMODG00000040534	ENSSSCG00000032269	ENSOCUG00000012851	ENSRNOG00000059801	ENSOARG00000017839	828235.4375	817602.4297	933906.9688	851405.2813	839123.8125	865748.4688	767838.7656	729792.0938	743108.7656	738466.8281	707415.4531	2288240.25	2265379.25	2262621	1983828.625	792211.125	736573.3125	878943.3125	738012	1057297.625	1086841.625	1249614.25	1270083.75	1164584.563	1838123.375	1489511.063	528828.125	598499.4375	520189.8438	616318.5625	1275948.781	1142155.344	1240195.172	1148304.578	1563310.938	1436059.516	1450340.359	1345859.938	1730630.625	2679319.75	2194484	2046381.5	2128740.5	1923889.25	2103138.75	1973043.25
ENSG00000091136	LAMB1	ENSFCAG00000004478	ENSBTAG00000011412	ENSCAFG00000025057	ENSECAG00000008303	ENSMMUG00000006567	ENSMODG00000016246	ENSSSCG00000015444	ENSOCUG00000014676	ENSRNOG00000005678	ENSOARG00000007228	386776.5	388720.6563	394225.5938	434800.9375	364061.75	388678.0625	364128.4688	211459.2813	206825.2031	221954.0156	203530.1719	621808	579936.1875	592903.625	615683.6875	216609.3125	162857.0313	173402.7656	168659.375	135076.0313	238807.9688	150408.1875	152053	645578.9375	618490.25	654738.375	102019.1875	111546.75	117073.6797	103744.3438	285378.6563	287769.5938	267185.2188	262574.0938	179337.2969	162320.7031	154645.4688	188983.75	303163.3125	261946.8594	354226.4688	319041.875	443918.2188	331498.375	344478.5938	317027.375
ENSG00000104643	MTMR9	ENSFCAG00000002993	ENSBTAG00000003726	ENSCAFG00000008058	ENSECAG00000014120	ENSMMUG00000010963	ENSMODG00000008953	ENSSSCG00000035133	ENSOCUG00000016992	ENSRNOG00000011560	ENSOARG00000015175	79447.25781	68203.41406	77216.04688	87347.79688	66329.53906	73046.39844	84275.65625	126626.2891	115953.0859	126166.8984	103753.1875	146899.1406	119141.8438	130262.7422	123144.8594	109312.7734	99560.625	111353.125	115437.2031	78234.0625	65795.08594	105976.9141	101040.3984	134274.9219	124324.0859	141797.5469	83543.99219	95115.8125	94290.97656	89632.42969	179094.7031	169487.8906	173450.75	170799.75	107189.3047	103965.2734	107754.9531	113883.2422	98804.25	148871.2969	96922.72656	111850.1719	258814.6719	246468.7656	242260.7813	254681
ENSG00000165733	BMS1	ENSFCAG00000011220	ENSBTAG00000012878	ENSCAFG00000007114	ENSECAG00000001358	ENSMMUG00000007426	ENSMODG00000001177	ENSSSCG00000010198	ENSOCUG00000005354	ENSRNOG00000006576	ENSOARG00000003900	118560.5859	123244.2188	102676.9219	98816.0625	112788.0859	108121.5313	112502.1484	78780.46094	79057.41406	82172.47656	78613.125	50660.55469	50693.35547	47097.0625	45316.35547	33237.57031	29485.34961	34822.56641	34248.11719	33663.52344	37832.27344	42171.24609	38866.50391	191547.1719	174977.2969	174120.3281	63493.64453	62562.48047	63963.10156	57129.33594	164207.5625	200349.9219	187711.2813	187819.6094	72010.17969	129146.5391	131725	117534.2734	93460.97852	46524.55078	58221.42969	29610.88037	119509.3203	240213.1094	212940.9531	109511.5
ENSG00000108061	SHOC2	ENSFCAG00000029740	ENSBTAG00000007709	ENSCAFG00000010831	ENSECAG00000012499	ENSMMUG00000017206	ENSMODG00000010356	ENSSSCG00000010628	ENSOCUG00000014348	ENSRNOG00000015339	ENSOARG00000010558	53627.36328	60211.98438	58552.55469	45101.05078	49701.63281	53650.3125	48962.58203	91365.60156	81413.625	82535.39063	77532.64063	173963.2031	114473.0391	185811.1719	51660.25	46945.99219	40867.9375	39583.81641	35720.54688	36899.22656	46156.98438	47939.67969	61917.86719	75969.97656	72607.89063	70909.40625	37538.07031	39541.44531	40030.96875	34465.95313	67610.51563	58434.94922	57870.07031	50110.59766	59389.65234	57518.24219	66070.5	54327.54297	84078.99219	87178.21094	92128.54688	83045.96875	56284.57031	70466.125	61042.10156	47111.98438
ENSG00000163430	FSTL1	ENSFCAG00000029075	ENSBTAG00000022155	ENSCAFG00000011172	ENSECAG00000017891	ENSMMUG00000002925	ENSMODG00000018227	ENSSSCG00000039426	ENSOCUG00000005247	ENSRNOG00000002746	ENSOARG00000019900	495928.1875	483797.1563	431786.75	509324.125	493856.9063	445090.0938	454562.3438	414014.4063	404591.0313	503612.3125	392330.9375	338886.5	337568.7813	311822.5313	311042.4688	723526.4375	669248.5	681011.5625	645171.9375	352369.875	221786.7969	380509.0625	420083.0625	320123.4688	691622.5	435512.25	172731.8281	207102.0781	215781.1875	206981.4688	583362.9375	543382.25	541071.8125	530822.75	133345.5313	139388.5313	138032.0156	124346.9219	488473.125	394060.7813	421279.4688	407433.375	378649.3125	337338.7188	346618.1875	323004.25
ENSG00000111530	CAND1	ENSFCAG00000023558	ENSBTAG00000009939	ENSCAFG00000000397	ENSECAG00000013404	ENSMMUG00000008300	ENSMODG00000008937	ENSSSCG00000028869	ENSOCUG00000005019	ENSRNOG00000007834	ENSOARG00000002131	868581.75	726211.9375	1016046.75	828876.875	886617.5	930319.9375	684835.75	811639.6875	788580.5	806208	712728.375	1169207.875	1233323.5	1132712.75	1032285.375	2194932.25	1944678.125	2800071.25	792357.25	920923.4375	1049439.5	1237667.5	1099476.25	1611057.875	1439779.375	1296152.625	1104284.625	1097938.375	1075404.75	970403.3125	1441039.625	1455402.625	1344580.75	1252349.75	1272887.5	1285295.25	1258377.875	1141666.75	1607472.375	1418667.5	1538301.875	1268789	1573183.5	1484018.25	1288883.75	1379317.375
ENSG00000196526	AFAP1	ENSFCAG00000015289	ENSBTAG00000012464	ENSCAFG00000014453	ENSECAG00000013779	ENSMMUG00000043581	ENSMODG00000003012	ENSSSCG00000023907	ENSOCUG00000006708	ENSRNOG00000060665	ENSOARG00000011947	228029.7813	247392.5	230750.2031	204805.3281	197559.1719	221618.8594	187887.2344	89596.95313	89951.5	86480.88281	93002.53125	474694.0625	410443.7188	361067.5938	510908.0625	130798.5234	147978.5	162899.0938	143945.5	180304.5313	200631.9063	248061.1563	236541.8906	229086.0313	401838.7188	452763.25	329586.625	324384.4688	349509.7188	350677.4688	224529.7031	191483.6563	191343.2344	187001.9688	126680.2188	187834.9531	167734.6563	233024.6875	274777.875	259459.8594	254792.4063	237422.1719	214849.5156	219523.6406	201637.6094	208132.9219
ENSG00000198189	HSD17B11	ENSFCAG00000030181	ENSBTAG00000006307	ENSCAFG00000009511	ENSECAG00000008173	ENSMMUG00000019041	ENSMODG00000020739	ENSSSCG00000009225	ENSOCUG00000007237	ENSRNOG00000002210	ENSOARG00000004779	73310.07813	74428.53906	47261.64844	43739.64844	67497.40625	59777.01172	49293.46484	123385.9453	107333.8516	133352.6094	110606.2422	5998.308105	16887.45508	12176.99707	9112.824219	81859.60156	65082.91016	53261.47656	67300.39844	119544.5625	104438.9063	127734.0781	134561.25	312682.1875	233594.5469	221705.1563	306872.75	316067.125	338731.7813	283930.4375	146215.6563	102245.2969	85144.35156	77158.76563	20330.16797	22385.01172	27341.35156	22269.72656	576137.375	396897.75	543102.875	478069.4063	660700.6875	586084.75	459244.7813	589991.625
ENSG00000157978	LDLRAP1	ENSFCAG00000036460	ENSBTAG00000001050	ENSCAFG00000029519	ENSECAG00000019441	ENSMMUG00000051142	ENSMODG00000013990	ENSSSCG00000003549	ENSOCUG00000008056	ENSRNOG00000000151	ENSOARG00000005996	32481.10742	14933.6709	33368.9375	37461.42578	36025.72656	38660.66016	31609.00195	40386.25	40505.37891	43041.26563	40223.91406	82097.96875	61746.63281	55341.19922	57462.25391	61372.74219	65400.59375	59896.23828	64034.20703	64347.59766	59966.625	108743.5703	104006.3047	30236.08984	32602.14453	50833.07031	47263.4375	51352.50781	56277.55469	57563.39844	143001.3125	143714.0938	151265.8125	137582.9844	106143.5	90117.03125	98168.46875	110474.1719	116603.1172	111331.5469	108939.4063	111620.4766	32320.3457	32248.05273	35249.97656	38668.30859
ENSG00000014216	CAPN1	ENSFCAG00000001438	ENSBTAG00000010230	ENSCAFG00000013830	ENSECAG00000022942	ENSMMUG00000013475	ENSMODG00000010045	ENSSSCG00000012999	ENSOCUG00000003122	ENSRNOG00000020935	ENSOARG00000013465	1032561.25	1060042.75	1075177.75	1014459.875	899896.5	966139.25	907896.875	2150588.25	1958927.625	2165199.25	1943372.5	1813960.125	1825625.25	1713248.75	1644232.875	1142924.875	1142589.75	1005200.875	961578.75	1026023.313	884590.4375	1045173.813	1048829.25	1207135	831164.8125	952070.25	327127.3125	295004.5313	294256.75	269136.6563	1587433.375	1511890.125	1513629.75	1596146.5	676135.25	786774.1875	841960.0625	919866.1875	450186.625	577138.0625	417876.625	338853.875	1676766.625	1553271.125	1432462.625	1572864.25
ENSG00000169682	SPNS1	ENSFCAG00000003108	ENSBTAG00000014653	ENSCAFG00000017313	ENSECAG00000012372	ENSMMUG00000006922	ENSMODG00000015527	ENSSSCG00000007811	ENSOCUG00000022226	ENSRNOG00000017621	ENSOARG00000001386	66524.70313	65674.22656	47736.03906	72479.53906	62774.61719	57201.60938	56777.20703	810406.6484	755045.7441	812806.1445	730413.3027	617861.25	276711.3438	291280.5938	626084.4375	188641.75	233334.8438	203678.875	213871.7969	52854.33984	54647.17969	57144.69531	62843.3125	212176.1875	160494.0313	194349.6406	54952.85156	60324.82031	62174.47266	57282.33594	67279.45313	42300.94531	49020.375	38657.07422	120329.9609	116517.1484	114038.7891	125765.3203	277117.4688	160619.0156	282344.1563	215764.7188	92278.35938	54554.98438	54193.12109	57415.11328
ENSG00000198380	GFPT1	ENSFCAG00000007598	ENSBTAG00000017626	ENSCAFG00000003296	ENSECAG00000019938	ENSMMUG00000013797	ENSMODG00000011796	ENSSSCG00000008339	ENSOCUG00000029568	ENSRNOG00000018507	ENSOARG00000019823	599932.0625	663270.25	608023.8125	595668.8125	561371.75	591673.1875	576003.75	355144.75	330868.3125	349568.4688	331107.75	959645.6875	941569.625	875253.9375	895294.4375	379474.75	376529.25	314740.2188	351896.5938	442056.6563	496487.8125	674724.25	616825.6875	1075625.75	792024.875	897404.1875	701157.8662	602148.0874	641625.8096	717169.9697	973856.75	1050467.875	989739.5625	959696.125	860799.5625	581496.125	793576.3125	577995.9375	368596	400451.75	415505.3438	381946.5313	570207.5625	605401.9375	544673	538506.875
ENSG00000171824	EXOSC10	ENSFCAG00000000052	ENSBTAG00000002590	ENSCAFG00000016721	ENSECAG00000011639	ENSMMUG00000019322	ENSMODG00000011194	ENSSSCG00000003412	ENSOCUG00000013039	ENSRNOG00000010719	ENSOARG00000003668	196163.7188	199907.75	163337.0156	160437.4844	183976.0469	191475.6406	169485.875	56651.86719	58380.28516	59936.33984	45463.3125	43396.91406	46770.23438	45537.00781	33398.15234	65458.58594	71422.55469	76782.58594	69728.66406	58370.92578	105518.9844	61745.71484	105973.1875	156196.4688	160577.4688	150139.8281	43243.01172	40253.91797	51153.69922	59945.89453	128747.3594	116843.0781	113501.1484	102665.3203	923059.5	813069.1875	837366.375	768861.875	60705.15625	79566.25	75494.96094	62656.27734	129538.5859	117062.5703	101393.4375	131304.5625
ENSG00000068784	SRBD1	ENSFCAG00000005101	ENSBTAG00000007508	ENSCAFG00000002554	ENSECAG00000013865	ENSMMUG00000003490	ENSMODG00000000822	ENSSSCG00000008445	ENSOCUG00000015385	ENSRNOG00000014720	ENSOARG00000005958	73336.0625	81483.48438	59724.51172	59180.96094	75898.44531	69379.20313	59903.32813	41312.83203	40297.78906	46719.14063	40205.26563	91699.21875	107803.9453	105188.0703	74578.39844	17233.99023	19987.9082	16987.4375	17311.15625	73574.65625	67205.52344	79000.29688	90317.16406	86174.3125	112419.0703	81976.24219	63887.54297	48294.05078	32051.22461	52364.44922	203811.0938	177226.1719	166727.7344	189882.875	45152.79688	40879.28906	49692.89844	48447.55078	23811.86523	19885.31641	22364.39258	16578.19141	172200.9688	157960.9219	121218.4141	155274.6563
ENSG00000089050	RBBP9	ENSFCAG00000040375	ENSBTAG00000008826	ENSCAFG00000005414	ENSECAG00000001333	ENSMMUG00000004146	ENSMODG00000005642	ENSSSCG00000029494	ENSOCUG00000015074	ENSRNOG00000007972	ENSOARG00000000615	125870.3672	122776.8359	144303.6875	136997.8906	148595.8281	141780.625	122625.0703	540327.1875	480084.4688	563816.75	538152.5625	12135.06055	9824.204102	9755.519531	6139.215332	58474.71875	59816.5	75344.77344	53978.10156	22042.59375	13479.56934	39036.18359	26791.17383	241971.9063	288352.9375	265257.1563	37687.32031	31363.4082	35329.04688	31855.05664	256126.5469	266716.4063	276922.5625	202952.7344	913822.25	787568.1875	798385.3125	784934.625	376143.75	381176.25	424930.3125	416940.0625	260587.75	241236.4688	268663.0625	271922.125
ENSG00000079150	FKBP7	ENSFCAG00000012540	ENSBTAG00000001097	ENSCAFG00000031859	ENSECAG00000008092	ENSMMUG00000002187	ENSMODG00000009862	ENSSSCG00000015999	ENSOCUG00000024679	ENSRNOG00000011758	ENSOARG00000017300	171999.0156	173843.625	185847.0781	177808.4688	168355.4219	180270.5	168566.8281	430069.7813	561827.1875	555230.4375	367198.625	1005902.25	1013232.5	946981.75	914577.25	1344924.875	1283128.25	1552304.375	1417831.75	782556.3125	920093.8125	1012457.313	1205204.75	639605.5	789099.4375	648146.625	357469.25	419284.5313	304441	350743.6875	699130.25	611922.25	441379.125	389760	1592403.125	1419780.5	1396906.25	1634955.75	2104020.75	1719003.25	2480397	1882712.875	2038253.125	1688244.375	1590649	1634898.75
ENSG00000138448	ITGAV	ENSFCAG00000005653	ENSBTAG00000019929	ENSCAFG00000014597	ENSECAG00000021377	ENSMMUG00000019462	ENSMODG00000010653	ENSSSCG00000016027	ENSOCUG00000017626	ENSRNOG00000004912	ENSOARG00000016607	312111.2813	308271.1563	286238.2813	303816.4375	286036.3438	305930.2188	280853.0625	597340.375	539019.6875	551959.25	522548.3125	1847094.25	1970882.75	1795874.25	1695630.5	1616262.5	1389891.625	1365043.5	1302342.625	516179.5	422331.7813	446112.75	446102.7188	656859.6875	701844.6875	638008.8125	449951.5	433661.4375	497759.0938	889660.25	469715.0938	457653.0625	411525.5	467897.6563	1395694	1197592.25	1262074.75	1191687.625	863513.75	1485749.875	836126.3125	933812.75	535130.4375	524548.3125	495575.6875	464747.3438
ENSG00000100304	TTLL12	ENSFCAG00000012130	ENSBTAG00000001708	ENSCAFG00000000909	ENSECAG00000021781	ENSMMUG00000006059	ENSMODG00000006790	ENSSSCG00000000034	ENSOCUG00000022441	ENSRNOG00000022623	ENSOARG00000019154	284894.5313	287222	304921.9063	280434.5938	281726.7188	283608.5	250874.4375	1170762	1033239.625	1153545.5	1391874	457156.1563	442683.1563	415153.0313	418485.5313	274724.9688	259352.7656	247951.9063	195324.5	416132.3438	402279.375	529469.375	543537.5625	163822.375	209105.9688	163046.0781	109137.6406	111212.7813	114707.7266	87301.25	1186933.75	1183012.375	1333168.875	1175711.75	46827.35156	40501.74219	41697.46484	36033.44141	464939.5	361932.75	443356.6563	402860.0938	591337.875	587537.25	533567.125	539031.3125
ENSG00000149658	YTHDF1	ENSFCAG00000008917	ENSBTAG00000010383	ENSCAFG00000012772	ENSECAG00000019475	ENSMMUG00000009227	ENSMODG00000016842	ENSSSCG00000040086	ENSOCUG00000012780	ENSRNOG00000027015	ENSOARG00000011639	93498.625	94448.91406	102541.2813	98565.53906	90264.74219	103002.3047	78339.49219	102649.2188	84769.29688	99561.89844	96920.04688	13597.31836	12719.37793	16484.6543	29143.52148	36260.19922	39552.11328	35437.51563	40495.24219	62738.81641	63654.17969	68102.27344	78771.57813	138415.75	130299.2031	99587.11719	125637.2578	126857.3281	134098.6563	134451.4063	103550.6406	85878.39844	89066.6875	89241.0625	75491.09375	83567.67188	74314.14844	67777.72656	169745.0313	162291.0469	184334.0156	174040.6406	33237.55078	24793.66406	28982.12891	32200.83984
ENSG00000265808	SEC22B	ENSFCAG00000022013	ENSBTAG00000007712	ENSCAFG00000010738	ENSECAG00000014055	ENSMMUG00000062859	ENSMODG00000018705	ENSSSCG00000020964	ENSOCUG00000026877	ENSRNOG00000018673	ENSOARG00000020460	1212742	1370468.625	877564.0625	910254.8125	1121502.875	1155994.5	1083795.5	896657.0625	940037.0625	903588.8125	882462.3125	1077278.25	1071389.25	998114.6875	987097.9375	1139440.5	1100920.875	1026347.125	1053018.625	855343	840607.4375	941205	938991.625	1739924.125	1191233.375	1464888	485691.0625	554060.75	531407.8125	556268.0625	1532665.75	980341.1875	663554.3125	815046.5	1114537	1062679.25	1152787.375	1226508.375	1183773.125	1133510.5	1353591.125	1208796.125	1178993.125	969843.9375	827492.5	926421.6875
ENSG00000107745	MICU1	ENSFCAG00000000725	ENSBTAG00000005807	ENSCAFG00000014489	ENSECAG00000017574	ENSMMUG00000016963	ENSMODG00000000067	ENSSSCG00000010289	ENSOCUG00000008594	ENSRNOG00000043436	ENSOARG00000007226	67335.21875	62613.68359	64330.51563	25689.39648	65896.29688	63646.54297	30944.66406	49389.3125	58318.40625	51185.85938	67376.00781	74497.21875	70642.51563	62717.26172	79273.89063	24610.20703	22965.22656	19714.97461	23006.69727	57063.41797	56944.05859	59184.02344	84753.38281	93141.67188	92149.07031	95807.04688	38993.03125	42719.46875	45788.03125	44175.72656	198648.7969	191439.125	152004.7813	195323	186826.4375	171171.4063	199689.0938	236101.9844	86707.97656	91248.89063	59926.78516	90691.10156	129772.7656	110944.1953	279556.8438	278841.875
ENSG00000125827	TMX4	ENSFCAG00000040472	ENSBTAG00000035323	ENSCAFG00000005883	ENSECAG00000007522	ENSMMUG00000021137	ENSMODG00000036743	ENSSSCG00000021353	ENSOCUG00000007336	ENSRNOG00000024852	ENSOARG00000008980	134367.9844	149861.2813	70674.96094	102777.5703	118425.9219	101588.625	143087.75	221236.125	234144.2188	233753.1875	222463.9688	383772.9375	365125	390344.5313	386398.25	166011.9375	166930.5469	172374.3594	144814.5781	176178.5781	127263.5156	169567.5625	168251.1563	443645.7188	323082.75	392832.0625	77488.67188	52101.37109	71253.9375	77580.14844	214316.2188	216078.4375	177279.4688	193924.1875	438860	419258.7188	522610.3125	354861.2188	232565.4531	365319.375	276460.125	268826.375	361050.2813	273436.125	205985.5938	258468.9063
ENSG00000143106	PSMA5	ENSFCAG00000032218	ENSBTAG00000020641	ENSCAFG00000019833	ENSECAG00000011835	ENSMMUG00000051186	ENSMODG00000002034	ENSSSCG00000006830	ENSOCUG00000039085	ENSRNOG00000019868	ENSOARG00000019203	1200808.625	1169943.875	1382694.75	1340065.25	1254384.75	1270499	1324918.375	1420547.375	1387433.125	1458749.875	1439275.5	1423584.5	1494748.5	1415268.5	1454488.5	1054531.5	1085042.375	1134474.625	1113974.625	454284.5313	522749.6875	543511.0625	560740.5	1466141.5	1505953.75	1435722.25	843139.25	771019.5	773676.625	819249.5625	1283204.75	1215035.25	1300830.25	1336667.75	2195800	1960907.75	1928076.25	2275592	1670059.75	1241726.625	1587060.125	1597665.25	1358655.5	1443010	1554929.625	1604374.125
ENSG00000241973	PI4KA	ENSFCAG00000006001	ENSBTAG00000013971	ENSCAFG00000015248	ENSECAG00000023152	ENSMMUG00000022167	ENSMODG00000017648	ENSSSCG00000010092	ENSOCUG00000009010	ENSRNOG00000060045	ENSOARG00000016148	91030.34375	89083.80469	92426.71094	103699.1172	85696.40625	97114.85156	81636.46094	369898.6875	398221.9375	371599.5938	711878.1875	162914.5	157334.4844	156887.2188	153882.2656	223731.25	212273.6719	206032.0781	203456.5469	362332.4219	392207.6094	434278.4844	505320.7031	545854.3125	255575.4219	222978.4531	144496.8906	176680.2031	174122.4219	117897.7344	331866.8438	294391.9375	286613.625	268673.6875	221959.9219	223627.7813	214411.2031	203223.8906	287615.9063	261772.0156	290810.0313	237786.5625	359891.7188	357161.0313	342905.9375	370602.5
ENSG00000166130	IKBIP	ENSFCAG00000040544	ENSBTAG00000021660	ENSCAFG00000006554	ENSECAG00000024371	ENSMMUG00000051674	ENSMODG00000007700	ENSSSCG00000038772	ENSOCUG00000011854	ENSRNOG00000008247	ENSOARG00000013065	590068.3594	640812.875	392248.5625	493285.0469	505013.8906	491668.6875	482300.6563	361744.8359	334319.0313	355908.75	199678.375	858762.4375	850760.0625	828454.625	806090.375	505103.0781	478619.4375	510714.5156	466635.7188	375684.4375	373275.8438	486311.1875	494509.3594	570911.2813	566715.1563	553136.5938	259741.1094	280848.3125	295466.4531	283672.9531	422493.2344	405167.4844	371379.3203	391131.3438	757114.7031	809381.75	853486.7188	755014.3438	959718.9063	1354905.75	1036514.094	1076808.375	340294.2344	303234.375	358165.9219	368922.5156
ENSG00000160445	ZER1	ENSFCAG00000005856	ENSBTAG00000010208	ENSCAFG00000020039	ENSECAG00000015821	ENSMMUG00000010870	ENSMODG00000006425	ENSSSCG00000005659	ENSOCUG00000008973	ENSRNOG00000025832	ENSOARG00000009453	22958.35156	21745.68164	26910.03906	27628.15625	23989.70703	23772.93945	23337.78125	26268.93164	19532.12891	20166.39258	19812.75781	27309.4082	26417.74414	24799.61719	14641.41602	34966.59766	26180.19336	28984.45898	25537.13281	34278.75	36365.14453	36056.42188	37825.92969	38817.04688	35262.98438	31874.27539	22116.79688	16827.55859	20428.32617	17039.35938	29480.4707	27530.73438	26222.7832	22022.01172	95149.5	65712.55469	121696.6719	49048.55078	54933.37891	58538.54688	48353.51172	56303.09375	62059.82422	89426.24219	80842.10938	69366.89063
