Num.Enhancers,Gene_ID,Human
10,ENSMUSG00000004451,ENSG00000144118
24,ENSMUSG00000004455,ENSG00000186298
10,ENSMUSG00000004460,ENSG00000090520
4,ENSMUSG00000004462,ENSG00000113838
11,ENSMUSG00000004473,ENSG00000105472
10,ENSMUSG00000004500,ENSG00000249471
3,ENSMUSG00000004508,ENSG00000033327
33,ENSMUSG00000004530,ENSG00000110880
8,ENSMUSG00000004535,ENSG00000106052
4,ENSMUSG00000004552,ENSG00000196188
5,ENSMUSG00000004558,ENSG00000165795
5,ENSMUSG00000004561,ENSG00000165792
6,ENSMUSG00000004562,ENSG00000165801
20,ENSMUSG00000004565,ENSG00000032444
21,ENSMUSG00000004567,ENSG00000090674
22,ENSMUSG00000004568,ENSG00000104880
3,ENSMUSG00000004591,ENSG00000065243
3,ENSMUSG00000004610,ENSG00000105379
3,ENSMUSG00000004612,ENSG00000105374
23,ENSMUSG00000004626,ENSG00000076944
19,ENSMUSG00000004630,ENSG00000174788
1,ENSMUSG00000004631,ENSG00000127990
6,ENSMUSG00000004633,ENSG00000285162
3,ENSMUSG00000004637,ENSG00000186153
11,ENSMUSG00000004642,ENSG00000163950
7,ENSMUSG00000004654,ENSG00000106128
11,ENSMUSG00000004655,ENSG00000250424
3,ENSMUSG00000004661,ENSG00000179361
64,ENSMUSG00000004665,ENSG00000064666
91,ENSMUSG00000004667,ENSG00000099817
5,ENSMUSG00000004668,ENSG00000179869
18,ENSMUSG00000004677,ENSG00000099331
7,ENSMUSG00000004730,ENSG00000174837
17,ENSMUSG00000004748,ENSG00000242114
6,ENSMUSG00000004768,ENSG00000112210
6,ENSMUSG00000004771,ENSG00000103769
15,ENSMUSG00000004788,ENSG00000119718
15,ENSMUSG00000004789,ENSG00000119689
8,ENSMUSG00000004791,ENSG00000119630
2,ENSMUSG00000004798,ENSG00000083290
10,ENSMUSG00000004814,ENSG00000106178
16,ENSMUSG00000004815,ENSG00000145214
9,ENSMUSG00000004837,ENSG00000189152
1,ENSMUSG00000004843,ENSG00000083937
15,ENSMUSG00000004846,ENSG00000106397
23,ENSMUSG00000004849,ENSG00000106367
21,ENSMUSG00000004864,ENSG00000156711
11,ENSMUSG00000004865,ENSG00000096063
2,ENSMUSG00000004880,ENSG00000143815
12,ENSMUSG00000004885,ENSG00000143320
14,ENSMUSG00000004891,ENSG00000132688
2,ENSMUSG00000004892,ENSG00000132692
6,ENSMUSG00000004894,ENSG00000132702
10,ENSMUSG00000004895,ENSG00000143294
16,ENSMUSG00000004896,ENSG00000143303
18,ENSMUSG00000004897,ENSG00000143321
14,ENSMUSG00000004902,ENSG00000182902
49,ENSMUSG00000004929,ENSG00000172009
50,ENSMUSG00000004931,ENSG00000011132
31,ENSMUSG00000004933,ENSG00000007264
46,ENSMUSG00000004934,ENSG00000105229
8,ENSMUSG00000004936,ENSG00000169032
103,ENSMUSG00000004937,ENSG00000104969
21,ENSMUSG00000004945,ENSG00000215712
27,ENSMUSG00000004947,ENSG00000091073
16,ENSMUSG00000004951,ENSG00000106211
13,ENSMUSG00000004952,ENSG00000170667
2,ENSMUSG00000004961,ENSG00000129990
3,ENSMUSG00000004980,ENSG00000122566
8,ENSMUSG00000004988,ENSG00000150201
8,ENSMUSG00000004994,ENSG00000104957
6,ENSMUSG00000004996,ENSG00000037757
2,ENSMUSG00000005034,ENSG00000142875
4,ENSMUSG00000005043,ENSG00000181523
1,ENSMUSG00000005045,ENSG00000116254
22,ENSMUSG00000005054,ENSG00000160213
15,ENSMUSG00000005057,ENSG00000160999
10,ENSMUSG00000005069,ENSG00000139197
9,ENSMUSG00000005078,ENSG00000050130
2,ENSMUSG00000005087,ENSG00000026508
2,ENSMUSG00000005089,ENSG00000110436
18,ENSMUSG00000005102,ENSG00000128829
6,ENSMUSG00000005103,ENSG00000071127
6,ENSMUSG00000005107,ENSG00000109667
19,ENSMUSG00000005124,ENSG00000104415
19,ENSMUSG00000005125,ENSG00000104419
8,ENSMUSG00000005131,ENSG00000166323
37,ENSMUSG00000005142,ENSG00000269242
4,ENSMUSG00000005148,ENSG00000102554
30,ENSMUSG00000005150,ENSG00000123154
34,ENSMUSG00000005161,ENSG00000167815
39,ENSMUSG00000005198,ENSG00000181222
19,ENSMUSG00000005202,ENSG00000129214
15,ENSMUSG00000005204,ENSG00000161956
2,ENSMUSG00000005220,ENSG00000145244
9,ENSMUSG00000005225,ENSG00000106086
1,ENSMUSG00000005232,ENSG00000152254
3,ENSMUSG00000005233,ENSG00000152253
5,ENSMUSG00000005237,ENSG00000183914
13,ENSMUSG00000005251,ENSG00000183421
14,ENSMUSG00000005267,ENSG00000141040
7,ENSMUSG00000005268,ENSG00000113494
14,ENSMUSG00000005299,ENSG00000168924
12,ENSMUSG00000005312,ENSG00000135018
13,ENSMUSG00000005320,ENSG00000160867
17,ENSMUSG00000005354,ENSG00000100348
2,ENSMUSG00000005360,ENSG00000079215
2,ENSMUSG00000005362,ENSG00000113851
5,ENSMUSG00000005364,ENSG00000091181
4,ENSMUSG00000005370,ENSG00000116062
2,ENSMUSG00000005371,ENSG00000138081
4,ENSMUSG00000005373,ENSG00000009950
1,ENSMUSG00000005374,ENSG00000106638
3,ENSMUSG00000005378,ENSG00000071462
5,ENSMUSG00000005397,ENSG00000116962
6,ENSMUSG00000005410,ENSG00000100297
4,ENSMUSG00000005413,ENSG00000100292
17,ENSMUSG00000005417,ENSG00000133030
24,ENSMUSG00000005442,ENSG00000079432
19,ENSMUSG00000005447,ENSG00000079462
14,ENSMUSG00000005469,ENSG00000072062
13,ENSMUSG00000005470,ENSG00000105011
11,ENSMUSG00000005481,ENSG00000123136
4,ENSMUSG00000005483,ENSG00000132002
2,ENSMUSG00000005493,ENSG00000057468
20,ENSMUSG00000005501,ENSG00000085982
2,ENSMUSG00000005503,ENSG00000106038
18,ENSMUSG00000005505,ENSG00000123444
14,ENSMUSG00000005506,ENSG00000149187
28,ENSMUSG00000005510,ENSG00000213619
25,ENSMUSG00000005514,ENSG00000127948
10,ENSMUSG00000005533,ENSG00000140443
7,ENSMUSG00000005534,ENSG00000171105
14,ENSMUSG00000005540,ENSG00000104921
4,ENSMUSG00000005547,ENSG00000255974
13,ENSMUSG00000005553,ENSG00000105675
6,ENSMUSG00000005566,ENSG00000130726
10,ENSMUSG00000005575,ENSG00000130725
32,ENSMUSG00000005580,ENSG00000162104
1,ENSMUSG00000005583,ENSG00000081189
9,ENSMUSG00000005609,ENSG00000198730
14,ENSMUSG00000005610,ENSG00000110321
16,ENSMUSG00000005611,ENSG00000072952
10,ENSMUSG00000005615,ENSG00000161217
18,ENSMUSG00000005621,ENSG00000166716
30,ENSMUSG00000005625,ENSG00000159352
9,ENSMUSG00000005628,ENSG00000163157
8,ENSMUSG00000005640,ENSG00000027644
12,ENSMUSG00000005656,ENSG00000129515
16,ENSMUSG00000005667,ENSG00000065911
4,ENSMUSG00000005672,ENSG00000157404
26,ENSMUSG00000005674,ENSG00000158882
18,ENSMUSG00000005677,ENSG00000143257
26,ENSMUSG00000005681,ENSG00000158874
18,ENSMUSG00000005682,ENSG00000135473
21,ENSMUSG00000005686,ENSG00000133805
3,ENSMUSG00000005687,ENSG00000116752
12,ENSMUSG00000005698,ENSG00000102974
44,ENSMUSG00000005699,ENSG00000102981
4,ENSMUSG00000005705,ENSG00000159723
1,ENSMUSG00000005716,ENSG00000100362
33,ENSMUSG00000005718,ENSG00000090447
25,ENSMUSG00000005732,ENSG00000099901
9,ENSMUSG00000005763,ENSG00000198821
13,ENSMUSG00000005774,ENSG00000143390
31,ENSMUSG00000005779,ENSG00000159377
18,ENSMUSG00000005802,ENSG00000104154
26,ENSMUSG00000005803,ENSG00000260170
8,ENSMUSG00000005804,ENSG00000104164
9,ENSMUSG00000005813,ENSG00000164024
7,ENSMUSG00000005823,ENSG00000125734
4,ENSMUSG00000005836,ENSG00000141448
8,ENSMUSG00000005846,ENSG00000171490
3,ENSMUSG00000005871,ENSG00000134982
9,ENSMUSG00000005873,ENSG00000129625
29,ENSMUSG00000005881,ENSG00000125991
11,ENSMUSG00000005882,ENSG00000101019
16,ENSMUSG00000005886,ENSG00000140396
1,ENSMUSG00000005893,ENSG00000177463
4,ENSMUSG00000005897,ENSG00000120798
13,ENSMUSG00000005899,ENSG00000136699
1,ENSMUSG00000005907,ENSG00000127980
4,ENSMUSG00000005917,ENSG00000115507
10,ENSMUSG00000005936,ENSG00000112078
11,ENSMUSG00000005947,ENSG00000083457
11,ENSMUSG00000005949,ENSG00000040531
12,ENSMUSG00000005950,ENSG00000257950
8,ENSMUSG00000005951,ENSG00000262304
7,ENSMUSG00000005958,ENSG00000182580
4,ENSMUSG00000005968,ENSG00000143367
10,ENSMUSG00000005973,ENSG00000049449
33,ENSMUSG00000005980,ENSG00000213918
26,ENSMUSG00000005981,ENSG00000126602
20,ENSMUSG00000005982,ENSG00000122390
7,ENSMUSG00000005983,ENSG00000215131
1,ENSMUSG00000005986,ENSG00000172932
1,ENSMUSG00000006005,ENSG00000047410
1,ENSMUSG00000006010,ENSG00000157181
22,ENSMUSG00000006019,ENSG00000134815
14,ENSMUSG00000006021,ENSG00000118162
27,ENSMUSG00000006024,ENSG00000105402
33,ENSMUSG00000006050,ENSG00000213523
52,ENSMUSG00000006058,ENSG00000159210
35,ENSMUSG00000006095,ENSG00000105254
42,ENSMUSG00000006127,ENSG00000132376
25,ENSMUSG00000006134,ENSG00000099942
7,ENSMUSG00000006143,ENSG00000168255
14,ENSMUSG00000006154,ENSG00000131037
5,ENSMUSG00000006169,ENSG00000113282
6,ENSMUSG00000006179,ENSG00000112812
10,ENSMUSG00000006191,ENSG00000145996
25,ENSMUSG00000006205,ENSG00000166033
43,ENSMUSG00000006215,ENSG00000116809
54,ENSMUSG00000006216,ENSG00000186510
39,ENSMUSG00000006218,ENSG00000185519
43,ENSMUSG00000006219,ENSG00000162458
46,ENSMUSG00000006221,ENSG00000173641
35,ENSMUSG00000006235,ENSG00000187266
26,ENSMUSG00000006241,ENSG00000183401
15,ENSMUSG00000006262,ENSG00000173542
13,ENSMUSG00000006269,ENSG00000116039
3,ENSMUSG00000006270,ENSG00000148704
14,ENSMUSG00000006273,ENSG00000147416
10,ENSMUSG00000006276,ENSG00000127527
6,ENSMUSG00000006281,ENSG00000129566
4,ENSMUSG00000006288,ENSG00000136319
4,ENSMUSG00000006289,ENSG00000092094
45,ENSMUSG00000006299,ENSG00000127837
30,ENSMUSG00000006301,ENSG00000135926
44,ENSMUSG00000006304,ENSG00000163466
25,ENSMUSG00000006307,ENSG00000272333
23,ENSMUSG00000006310,ENSG00000011590
14,ENSMUSG00000006313,ENSG00000105668
40,ENSMUSG00000006315,ENSG00000105677
12,ENSMUSG00000006333,ENSG00000170889
12,ENSMUSG00000006335,ENSG00000105619
28,ENSMUSG00000006342,ENSG00000099994
25,ENSMUSG00000006344,ENSG00000099998
29,ENSMUSG00000006345,ENSG00000149435
20,ENSMUSG00000006356,ENSG00000182809
20,ENSMUSG00000006360,ENSG00000213145
13,ENSMUSG00000006362,ENSG00000129993
5,ENSMUSG00000006369,ENSG00000077942
5,ENSMUSG00000006373,ENSG00000101856
67,ENSMUSG00000006378,ENSG00000100116
2,ENSMUSG00000006386,ENSG00000120156
1,ENSMUSG00000006389,ENSG00000117400
40,ENSMUSG00000006390,ENSG00000066322
32,ENSMUSG00000006392,ENSG00000159479
44,ENSMUSG00000006395,ENSG00000178922
23,ENSMUSG00000006398,ENSG00000117399
26,ENSMUSG00000006403,ENSG00000158859
19,ENSMUSG00000006411,ENSG00000143217
32,ENSMUSG00000006412,ENSG00000143256
40,ENSMUSG00000006418,ENSG00000124226
4,ENSMUSG00000006423,ENSG00000018610
4,ENSMUSG00000006435,ENSG00000107954
6,ENSMUSG00000006442,ENSG00000116649
33,ENSMUSG00000006445,ENSG00000142627
14,ENSMUSG00000006456,ENSG00000239306
10,ENSMUSG00000006457,ENSG00000248746
19,ENSMUSG00000006463,ENSG00000174165
24,ENSMUSG00000006464,ENSG00000256349
47,ENSMUSG00000006469,ENSG00000198569
30,ENSMUSG00000006471,ENSG00000188566
13,ENSMUSG00000006476,ENSG00000165802
10,ENSMUSG00000006494,ENSG00000152256
85,ENSMUSG00000006498,ENSG00000011304
18,ENSMUSG00000006517,ENSG00000167508
26,ENSMUSG00000006519,ENSG00000051523
5,ENSMUSG00000006522,ENSG00000162267
3,ENSMUSG00000006526,ENSG00000248592
12,ENSMUSG00000006527,ENSG00000163935
4,ENSMUSG00000006529,ENSG00000055957
13,ENSMUSG00000006538,ENSG00000163501
16,ENSMUSG00000006542,ENSG00000115592
3,ENSMUSG00000006567,ENSG00000123191
20,ENSMUSG00000006574,ENSG00000004939
40,ENSMUSG00000006575,ENSG00000108309
5,ENSMUSG00000006576,ENSG00000114923
25,ENSMUSG00000006585,ENSG00000167513
3,ENSMUSG00000006586,ENSG00000079102
11,ENSMUSG00000006587,ENSG00000185669
25,ENSMUSG00000006589,ENSG00000198931
10,ENSMUSG00000006599,ENSG00000110768
5,ENSMUSG00000006611,ENSG00000010704
33,ENSMUSG00000006638,ENSG00000143994
35,ENSMUSG00000006641,ENSG00000138074
22,ENSMUSG00000006642,ENSG00000163792
12,ENSMUSG00000006649,ENSG00000161270
35,ENSMUSG00000006651,ENSG00000105290
41,ENSMUSG00000006673,ENSG00000198218
29,ENSMUSG00000006675,ENSG00000178467
28,ENSMUSG00000006676,ENSG00000172046
29,ENSMUSG00000006699,ENSG00000070831
30,ENSMUSG00000006705,ENSG00000160199
19,ENSMUSG00000006711,ENSG00000137261
24,ENSMUSG00000006715,ENSG00000112312
25,ENSMUSG00000006717,ENSG00000112304
17,ENSMUSG00000006724,ENSG00000111012
30,ENSMUSG00000006728,ENSG00000135446
24,ENSMUSG00000006731,ENSG00000135454
24,ENSMUSG00000006732,ENSG00000037897
33,ENSMUSG00000006736,ENSG00000135452
1,ENSMUSG00000006740,ENSG00000170759
7,ENSMUSG00000006763,ENSG00000166788
5,ENSMUSG00000006777,ENSG00000108244
39,ENSMUSG00000006782,ENSG00000173786
21,ENSMUSG00000006784,ENSG00000204815
32,ENSMUSG00000006800,ENSG00000196562
26,ENSMUSG00000006818,ENSG00000112096
28,ENSMUSG00000006850,ENSG00000113119
9,ENSMUSG00000006906,ENSG00000124356
46,ENSMUSG00000006920,ENSG00000108799
11,ENSMUSG00000006930,ENSG00000173805
37,ENSMUSG00000006931,ENSG00000141696
15,ENSMUSG00000006932,ENSG00000168036
6,ENSMUSG00000006941,ENSG00000114784
24,ENSMUSG00000006958,ENSG00000090539
21,ENSMUSG00000006998,ENSG00000175166
47,ENSMUSG00000007021,ENSG00000127561
46,ENSMUSG00000007029,ENSG00000204394
21,ENSMUSG00000007030,ENSG00000204396
45,ENSMUSG00000007033,ENSG00000204390
81,ENSMUSG00000007034,ENSG00000204385
50,ENSMUSG00000007035,ENSG00000204410
75,ENSMUSG00000007036,ENSG00000204427
81,ENSMUSG00000007038,ENSG00000204386
51,ENSMUSG00000007039,ENSG00000213722
68,ENSMUSG00000007041,ENSG00000213719
42,ENSMUSG00000007050,ENSG00000204392
5,ENSMUSG00000007080,ENSG00000177084
11,ENSMUSG00000007097,ENSG00000018625
11,ENSMUSG00000007122,ENSG00000143318
3,ENSMUSG00000007207,ENSG00000106089
62,ENSMUSG00000007338,ENSG00000149792
3,ENSMUSG00000007379,ENSG00000175984
39,ENSMUSG00000007411,ENSG00000075413
2,ENSMUSG00000007415,ENSG00000157259
3,ENSMUSG00000007440,ENSG00000204967
4,ENSMUSG00000007458,ENSG00000003056
40,ENSMUSG00000007476,ENSG00000136802
22,ENSMUSG00000007570,ENSG00000112039
13,ENSMUSG00000007589,ENSG00000092330
32,ENSMUSG00000007591,ENSG00000139908
3,ENSMUSG00000007594,ENSG00000187664
6,ENSMUSG00000007603,ENSG00000141994
28,ENSMUSG00000007610,ENSG00000130299
4,ENSMUSG00000007617,ENSG00000152413
5,ENSMUSG00000007646,ENSG00000108384
16,ENSMUSG00000007655,ENSG00000105974
11,ENSMUSG00000007656,ENSG00000128989
19,ENSMUSG00000007659,ENSG00000171552
1,ENSMUSG00000007670,ENSG00000088247
1,ENSMUSG00000007682,ENSG00000211448
37,ENSMUSG00000007721,ENSG00000007080
17,ENSMUSG00000007739,ENSG00000115484
33,ENSMUSG00000007783,ENSG00000169169
11,ENSMUSG00000007805,ENSG00000233608
9,ENSMUSG00000007812,ENSG00000197343
66,ENSMUSG00000007815,ENSG00000067560
8,ENSMUSG00000007817,ENSG00000108175
81,ENSMUSG00000007833,ENSG00000161618
12,ENSMUSG00000007836,ENSG00000177733
23,ENSMUSG00000007837,ENSG00000126460
14,ENSMUSG00000007850,ENSG00000169045
2,ENSMUSG00000007867,ENSG00000119650
32,ENSMUSG00000007872,ENSG00000117318
14,ENSMUSG00000007877,ENSG00000173991
6,ENSMUSG00000007880,ENSG00000117713
22,ENSMUSG00000007888,ENSG00000006016
3,ENSMUSG00000007891,ENSG00000250644
13,ENSMUSG00000007892,ENSG00000137818
1,ENSMUSG00000007908,ENSG00000146151
9,ENSMUSG00000007946,ENSG00000165462
28,ENSMUSG00000007950,ENSG00000127220
18,ENSMUSG00000007987,ENSG00000128581
4,ENSMUSG00000007989,ENSG00000104290
4,ENSMUSG00000008028,ENSG00000235034
3,ENSMUSG00000008035,ENSG00000165175
15,ENSMUSG00000008036,ENSG00000042753
17,ENSMUSG00000008090,ENSG00000127418
13,ENSMUSG00000008129,ENSG00000132016
6,ENSMUSG00000008136,ENSG00000115641
35,ENSMUSG00000008140,ENSG00000161671
24,ENSMUSG00000008153,ENSG00000139182
30,ENSMUSG00000008167,ENSG00000132004
12,ENSMUSG00000008193,ENSG00000142539
14,ENSMUSG00000008200,ENSG00000109920
6,ENSMUSG00000008226,ENSG00000144306
10,ENSMUSG00000008301,ENSG00000164902
2,ENSMUSG00000008305,ENSG00000196781
8,ENSMUSG00000008318,ENSG00000054967
21,ENSMUSG00000008348,ENSG00000150991
12,ENSMUSG00000008373,ENSG00000105618
2,ENSMUSG00000008384,ENSG00000197019
8,ENSMUSG00000008393,ENSG00000153048
5,ENSMUSG00000008398,ENSG00000111145
1,ENSMUSG00000008429,ENSG00000122557
6,ENSMUSG00000008435,ENSG00000160439
21,ENSMUSG00000008450,ENSG00000102898
9,ENSMUSG00000008461,ENSG00000174951
23,ENSMUSG00000008475,ENSG00000162704
20,ENSMUSG00000008482,ENSG00000179580
2,ENSMUSG00000008496,ENSG00000028277
1,ENSMUSG00000008540,ENSG00000008394
4,ENSMUSG00000008575,ENSG00000147862
14,ENSMUSG00000008601,ENSG00000132698
23,ENSMUSG00000008604,ENSG00000160803
1,ENSMUSG00000008658,ENSG00000078328
32,ENSMUSG00000008690,ENSG00000025770
1,ENSMUSG00000008734,ENSG00000167191
1,ENSMUSG00000008763,ENSG00000198162
2,ENSMUSG00000008813,ENSG00000179636
3,ENSMUSG00000008845,ENSG00000177575
19,ENSMUSG00000008855,ENSG00000108840
14,ENSMUSG00000008892,ENSG00000078668
2,ENSMUSG00000008932,ENSG00000162383
25,ENSMUSG00000008958,ENSG00000163159
10,ENSMUSG00000008976,ENSG00000154727
13,ENSMUSG00000008999,ENSG00000101144
1,ENSMUSG00000009030,ENSG00000136940
42,ENSMUSG00000009035,ENSG00000198792
17,ENSMUSG00000009073,ENSG00000186575
22,ENSMUSG00000009076,ENSG00000100319
25,ENSMUSG00000009079,ENSG00000182944
24,ENSMUSG00000009090,ENSG00000100280
16,ENSMUSG00000009092,ENSG00000099958
6,ENSMUSG00000009093,ENSG00000276950
9,ENSMUSG00000009108,ENSG00000134183
12,ENSMUSG00000009112,ENSG00000099968
4,ENSMUSG00000009115,ENSG00000160284
29,ENSMUSG00000009145,ENSG00000144045
10,ENSMUSG00000009207,ENSG00000144320
6,ENSMUSG00000009214,ENSG00000187616
12,ENSMUSG00000009216,ENSG00000196990
9,ENSMUSG00000009246,ENSG00000070985
3,ENSMUSG00000009248,ENSG00000183734
31,ENSMUSG00000009281,ENSG00000106538
2,ENSMUSG00000009292,ENSG00000142185
12,ENSMUSG00000009293,ENSG00000184787
3,ENSMUSG00000009356,ENSG00000167419
13,ENSMUSG00000009376,ENSG00000105976
32,ENSMUSG00000009378,ENSG00000152779
9,ENSMUSG00000009394,ENSG00000157152
6,ENSMUSG00000009406,ENSG00000126767
4,ENSMUSG00000009418,ENSG00000134369
6,ENSMUSG00000009470,ENSG00000083312
1,ENSMUSG00000009487,ENSG00000188162
5,ENSMUSG00000009535,ENSG00000101654
13,ENSMUSG00000009545,ENSG00000053918
30,ENSMUSG00000009549,ENSG00000140319
21,ENSMUSG00000009555,ENSG00000136807
32,ENSMUSG00000009563,ENSG00000160404
33,ENSMUSG00000009566,ENSG00000136877
11,ENSMUSG00000009569,ENSG00000186260
12,ENSMUSG00000009575,ENSG00000094916
20,ENSMUSG00000009585,ENSG00000100298
50,ENSMUSG00000009614,ENSG00000123453
26,ENSMUSG00000009621,ENSG00000160293
7,ENSMUSG00000009630,ENSG00000104695
17,ENSMUSG00000009633,ENSG00000123689
6,ENSMUSG00000009646,ENSG00000138308
3,ENSMUSG00000009647,ENSG00000156026
3,ENSMUSG00000009654,ENSG00000138315
3,ENSMUSG00000009681,ENSG00000186716
6,ENSMUSG00000009731,ENSG00000102057
33,ENSMUSG00000009733,ENSG00000135457
33,ENSMUSG00000009739,ENSG00000184271
7,ENSMUSG00000009741,ENSG00000153560
18,ENSMUSG00000009772,ENSG00000163545
10,ENSMUSG00000009828,ENSG00000112144
47,ENSMUSG00000009863,ENSG00000117118
16,ENSMUSG00000009876,ENSG00000131055
20,ENSMUSG00000009894,ENSG00000143740
1,ENSMUSG00000009900,ENSG00000154342
4,ENSMUSG00000009905,ENSG00000119537
9,ENSMUSG00000009907,ENSG00000119541
52,ENSMUSG00000009927,ENSG00000118181
2,ENSMUSG00000009995,ENSG00000102125
18,ENSMUSG00000010025,ENSG00000072210
32,ENSMUSG00000010044,ENSG00000004838
24,ENSMUSG00000010045,ENSG00000126062
52,ENSMUSG00000010047,ENSG00000068001
70,ENSMUSG00000010048,ENSG00000214706
44,ENSMUSG00000010051,ENSG00000114378
50,ENSMUSG00000010054,ENSG00000114383
48,ENSMUSG00000010057,ENSG00000114388
41,ENSMUSG00000010064,ENSG00000188338
44,ENSMUSG00000010067,ENSG00000068028
17,ENSMUSG00000010080,ENSG00000049283
43,ENSMUSG00000010095,ENSG00000168003
41,ENSMUSG00000010097,ENSG00000162231
40,ENSMUSG00000010110,ENSG00000162236
19,ENSMUSG00000010122,ENSG00000142494
6,ENSMUSG00000010142,ENSG00000240505
8,ENSMUSG00000010154,ENSG00000204991
8,ENSMUSG00000010175,ENSG00000117707
7,ENSMUSG00000010205,ENSG00000267303
61,ENSMUSG00000010277,ENSG00000007202
7,ENSMUSG00000010290,ENSG00000135974
8,ENSMUSG00000010307,ENSG00000151117
2,ENSMUSG00000010311,ENSG00000188770
42,ENSMUSG00000010358,ENSG00000068079
54,ENSMUSG00000010362,ENSG00000278023
37,ENSMUSG00000010376,ENSG00000129559
5,ENSMUSG00000010392,ENSG00000108587
33,ENSMUSG00000010406,ENSG00000172590
4,ENSMUSG00000010435,ENSG00000153498
11,ENSMUSG00000010453,ENSG00000114982
2,ENSMUSG00000010476,ENSG00000108001
1,ENSMUSG00000010505,ENSG00000196132
2,ENSMUSG00000010517,ENSG00000185104
19,ENSMUSG00000010538,ENSG00000163467
20,ENSMUSG00000010554,ENSG00000127804
1,ENSMUSG00000010592,ENSG00000205916
28,ENSMUSG00000010607,ENSG00000255072
9,ENSMUSG00000010608,ENSG00000119707
3,ENSMUSG00000010609,ENSG00000288674
37,ENSMUSG00000010660,ENSG00000187091
28,ENSMUSG00000010663,ENSG00000149485
3,ENSMUSG00000010721,ENSG00000105983
9,ENSMUSG00000010755,ENSG00000110619
4,ENSMUSG00000010760,ENSG00000181649
1,ENSMUSG00000010825,ENSG00000215045
44,ENSMUSG00000010830,ENSG00000100196
17,ENSMUSG00000010841,ENSG00000231256
2,ENSMUSG00000010911,ENSG00000149089
2,ENSMUSG00000010914,ENSG00000110435
15,ENSMUSG00000010936,ENSG00000103043
20,ENSMUSG00000011008,ENSG00000153898
7,ENSMUSG00000011034,ENSG00000100170
58,ENSMUSG00000011096,ENSG00000204673
13,ENSMUSG00000011114,ENSG00000154144
8,ENSMUSG00000011148,ENSG00000185100
15,ENSMUSG00000011158,ENSG00000185024
23,ENSMUSG00000011179,ENSG00000115758
5,ENSMUSG00000011254,ENSG00000113272
13,ENSMUSG00000011257,ENSG00000090621
30,ENSMUSG00000011263,ENSG00000283632
27,ENSMUSG00000011267,ENSG00000170684
19,ENSMUSG00000011305,ENSG00000214456
32,ENSMUSG00000011306,ENSG00000105705
65,ENSMUSG00000011382,ENSG00000104808
2,ENSMUSG00000011486,ENSG00000181240
5,ENSMUSG00000011589,ENSG00000105255
33,ENSMUSG00000011658,ENSG00000010361
4,ENSMUSG00000011751,ENSG00000160460
7,ENSMUSG00000011752,ENSG00000171314
13,ENSMUSG00000011831,ENSG00000067208
3,ENSMUSG00000011832,ENSG00000142459
3,ENSMUSG00000011837,ENSG00000104976
16,ENSMUSG00000011877,ENSG00000108262
31,ENSMUSG00000011884,ENSG00000139433
1,ENSMUSG00000011958,ENSG00000140299
17,ENSMUSG00000011960,ENSG00000129315
36,ENSMUSG00000012017,ENSG00000244486
2,ENSMUSG00000012042,ENSG00000138813
2,ENSMUSG00000012076,ENSG00000100916
9,ENSMUSG00000012114,ENSG00000099917
24,ENSMUSG00000012117,ENSG00000117682
13,ENSMUSG00000012123,ENSG00000176092
40,ENSMUSG00000012126,ENSG00000158062
10,ENSMUSG00000012187,ENSG00000124003
7,ENSMUSG00000012211,ENSG00000226174
4,ENSMUSG00000012296,ENSG00000137221
15,ENSMUSG00000012350,ENSG00000135373
6,ENSMUSG00000012405,ENSG00000174748
2,ENSMUSG00000012428,ENSG00000127954
1,ENSMUSG00000012429,ENSG00000168303
4,ENSMUSG00000012519,ENSG00000168404
1,ENSMUSG00000012520,ENSG00000109132
15,ENSMUSG00000012535,ENSG00000064419
24,ENSMUSG00000012705,ENSG00000104918
1,ENSMUSG00000012777,ENSG00000142513
1,ENSMUSG00000012819,ENSG00000107736
8,ENSMUSG00000012848,ENSG00000083845
2,ENSMUSG00000012889,ENSG00000132000
14,ENSMUSG00000013033,ENSG00000072071
2,ENSMUSG00000013076,ENSG00000166025
10,ENSMUSG00000013089,ENSG00000244405
9,ENSMUSG00000013091,ENSG00000160472
28,ENSMUSG00000013150,ENSG00000141098
33,ENSMUSG00000013155,ENSG00000124074
2,ENSMUSG00000013158,ENSG00000159761
43,ENSMUSG00000013160,ENSG00000159720
9,ENSMUSG00000013236,ENSG00000105426
6,ENSMUSG00000013275,ENSG00000133065
41,ENSMUSG00000013415,ENSG00000159217
